DT_COMPTC,CNPJ_FUNDO_CLASSE,TP_FUNDO_CLASSE,ID_SUBCLASSE,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA
2026-01-16,38.350.584/0001-06,CLASSES - FIF,,1968596.64,1.480209,1970631.06,0.0,0.0
2025-11-10,50.553.736/0001-65,CLASSES - FIF,,20688915.55,1.2844538,20689957.64,0.0,0.0
2025-09-26,28.648.924/0001-18,CLASSES - FIF,,40970283.03,191.52509663,40904860.47,0.0,31267.78
2026-05-05,56.707.981/0001-66,CLASSES - FIF,,28344601.07,1.1580107,28336607.59,0.0,0.0
2026-02-05,12.282.747/0001-69,CLASSES - FIF,,198474628.23,433.06575261,198037053.39,0.0,1500.0
2026-02-05,45.278.800/0001-07,CLASSES - FIF,,60437578.62,1.5486151,60421114.01,0.0,0.0
2025-12-17,39.471.188/0001-91,CLASSES - FIF,,1569808.38,1.08585877,1576174.77,0.0,0.0
2025-12-03,05.755.567/0001-91,CLASSES - FIF,,385791020.38,10.178836438,385787352.27,0.0,0.0
2026-01-22,26.179.528/0001-63,CLASSES - FIF,,844577806.69,2.5811218,844558013.0,0.0,6257040.0
2025-09-09,37.059.085/0001-93,CLASSES - FIF,,13389531.04,0.8403737,13384832.72,0.0,0.0
2026-05-21,34.109.771/0001-33,CLASSES - FIF,,12760333.25,1.2856085,12757402.49,0.0,0.0
2026-01-02,17.999.961/0001-54,CLASSES - FIF,,7690181892.13,3.1772993,7684075117.25,20915785.84,38377001.57
2026-05-12,04.882.617/0001-39,CLASSES - FIF,,278437887.55,44.3738927,278385235.82,0.0,787184.1
2026-04-09,10.758.161/0001-00,CLASSES - FIF,,3212463.15,434.354666,3226263.25,0.0,0.0
2025-08-13,21.850.097/0001-00,CLASSES - FIF,,135456380.39,1.0569181,135464067.93,0.0,0.0
2025-11-03,32.999.403/0001-82,CLASSES - FIF,,3504538.22,152.559663,3503150.76,0.0,0.0
2026-05-05,55.177.071/0001-56,CLASSES - FIF,,65566367.0,1.2273018,65563016.23,0.0,0.0
2026-02-11,30.329.386/0001-40,CLASSES - FIF,,62148447.01,1.8677268,61852413.33,1800.0,37620.74
2025-12-26,35.726.949/0001-58,CLASSES - FIF,,135989650.02,1.7631342,135990870.5,0.0,0.0
2025-12-01,27.011.890/0001-93,CLASSES - FIF,,8690296.88,1.1343982608,8621169.52,0.0,0.0
2025-07-24,17.488.983/0001-50,CLASSES - FIF,,1753168653.33,2.3283921,1750760759.31,0.0,1849341.34
2025-09-23,41.269.079/0001-38,CLASSES - FIF,,19510444.7,1.3832704,19263708.41,0.0,0.0
2026-05-18,04.443.410/0001-68,CLASSES - FIF,,106780004.33,15.8670758,106803758.16,330.0,0.0
2025-11-25,60.897.678/0001-40,CLASSES - FIF,,76454470.79,6.2477688,76412992.61,0.0,0.0
2026-03-04,62.617.588/0001-84,CLASSES - FIF,5WMWD1757364294,10855191.48,1.0469962,10847442.2,200000.0,0.0
2025-10-24,54.795.750/0001-26,CLASSES - FIF,,2264152.19,1.066002695554,2265803.72,0.0,0.0
2025-06-26,47.728.212/0001-53,CLASSES - FIF,,332658345.41,1.20658178,330891475.04,434769.45,503455.63
2026-05-15,54.048.557/0001-21,CLASSES - FIF,,8937840.33,1.3482869,8943027.72,0.0,0.0
2025-12-19,41.424.279/0001-18,CLASSES - FIF,,70297786.84,1235.47985859,70320966.13,0.0,0.0
2025-12-09,18.623.722/0001-68,CLASSES - FIF,,635999330.01,28.282996,635857265.82,250972.81,0.0
2026-02-27,44.683.442/0001-55,CLASSES - FIF,,1013489687.22,1.62699,1013875884.68,0.0,4765773.79
2025-08-06,40.475.472/0001-15,CLASSES - FIF,,26961282.81,1.4711585,26969684.97,0.0,0.0
2026-03-06,20.216.173/0001-59,CLASSES - FIF,,367493674.44,3.1510607,367434056.26,183.24,0.0
2026-03-06,40.778.096/0001-38,CLASSES - FIF,,95290515.22,1.42397756,95272257.46,0.0,0.0
2025-09-10,21.724.128/0001-78,CLASSES - FIF,,62811805.41,1.80837404,62798542.54,0.0,0.0
2025-09-29,35.415.852/0001-24,CLASSES - FIF,,134208192.68,16.062493,134152043.49,6.0,446471.9
2026-01-20,41.714.065/0001-86,CLASSES - FIF,,1692921395.14,1.5018394,1690733047.36,0.0,334529.11
2025-11-25,54.823.789/0001-00,CLASSES - FIF,,1329070249.95,1.19996001,1329017751.02,0.0,0.0
2026-01-14,34.793.170/0001-92,CLASSES - FIF,BNAX91750170440,111605909.37,1.8161259,111505229.3,18646.82,220402.22
2026-04-14,13.412.205/0001-26,CLASSES - FIF,,1770664546.14,54.864182,1770695567.92,0.0,0.0
2026-03-09,23.272.391/0001-07,CLASSES - FIF,,147612749.0,2.67774192,146806038.74,5000.0,817294.48
2025-11-14,07.658.381/0001-40,CLASSES - FIF,,24410245.88,59.773905,24401197.27,0.0,68232.12
2026-01-22,52.155.544/0001-26,CLASSES - FIF,,125114068.12,1.28215834,125059533.1,66811.43,0.0
2025-07-10,34.286.727/0001-07,CLASSES - FIF,,11446052.2,1.46130069,11435439.41,0.0,0.0
2025-08-25,48.978.417/0001-50,CLASSES - FIF,,88773600.26,1.2148764,88784924.48,0.0,0.0
2025-09-01,46.385.800/0001-79,CLASSES - FIF,,198604514.1,69.810744213506,198620958.77,0.0,0.0
2025-07-31,34.429.833/0001-94,CLASSES - FIF,,21608761.44,1.1962205,21583367.62,0.0,0.0
2025-10-28,07.522.163/0001-83,CLASSES - FIF,,74547441.0,6.78013,74560642.04,0.0,0.0
2026-04-13,18.543.768/0001-77,CLASSES - FIF,,145187086.37,3.6886781,145740555.69,4937.91,2450.0
2025-12-22,15.731.522/0001-30,CLASSES - FIF,,26144233.34,28.595537,26138458.88,0.0,0.0
2026-02-09,10.577.512/0001-79,CLASSES - FIF,,67154547.06,1.274735,68062993.57,9000.0,11531.54
2026-04-06,54.739.553/0001-90,CLASSES - FIF,44DUU1734716675,184953525.21,2023440.29488737,184955585.42,0.0,0.0
2025-11-26,39.836.064/0001-62,CLASSES - FIF,,9411566.37,142.181675,9231092.51,0.0,181767.15
2026-02-05,49.645.368/0001-04,CLASSES - FIF,,3354082011.75,1.4538935,3353641332.48,9331349.47,4137561.27
2026-03-31,04.444.179/0001-27,CLASSES - FIF,,8657050034.26,124.7918408,8662866251.07,0.0,0.0
2025-08-15,39.943.042/0001-00,CLASSES - FIF,,22254314.45,11.5885232,22244884.29,135649.48,67383.88
2025-12-12,13.910.764/0001-66,CLASSES - FIF,,383259201.95,1960.9261234,383260091.21,0.0,0.0
2025-09-04,31.440.844/0001-87,CLASSES - FIF,,347633677.22,1.52037729,347568181.85,0.0,0.0
2025-11-28,44.585.924/0001-72,CLASSES - FIF,,58863938.07,1.2664175,58857196.96,0.0,0.0
2025-12-09,23.884.678/0001-80,CLASSES - FIF,,41968616.93,1.9080485,41975407.84,0.0,0.0
2025-06-04,04.773.506/0001-94,CLASSES - FIF,,574078892.24,2062.4026257,574121309.4,0.0,0.0
2025-07-21,37.388.260/0001-96,CLASSES - FIF,,21569989.71,2225.58755611,21560869.42,0.0,0.0
2025-11-19,08.868.449/0001-88,CLASSES - FIF,,54187673.7,3.79351905,54181086.67,0.0,0.0
2025-12-04,43.423.449/0001-75,CLASSES - FIF,,4794543.84,1.16055327,4791157.41,0.0,0.0
2026-02-26,48.150.988/0001-00,CLASSES - FIF,,43454144.21,1.2981084,43415885.49,0.0,0.0
2025-09-08,08.278.743/0001-30,CLASSES - FIF,,20189124.39,6.4955945,20141424.17,0.0,40188.54
2025-09-19,19.821.865/0001-47,CLASSES - FIF,,155441452.63,3.3936296,155452688.92,0.0,0.0
2025-12-19,37.242.321/0001-02,CLASSES - FIF,,20213324.39,11.7010634,20266861.04,3500.0,0.0
2025-08-27,34.780.432/0001-84,CLASSES - FIF,,430497214.53,1.675538,430476885.72,140297.8,790239.3
2026-01-28,44.544.136/0001-38,CLASSES - FIF,,348572908.37,4.0274702,348567232.77,0.0,0.0
2026-01-02,10.985.245/0001-79,CLASSES - FIF,,4294249915.06,4.3036108,4293775248.39,168134595.41,104772980.07
2026-02-06,41.350.721/0001-09,CLASSES - FIF,,36437239.79,129.5413021,36262619.78,0.0,0.0
2025-10-21,54.889.576/0001-80,CLASSES - FIF,,29971795.62,1.1829582,29975919.3,0.0,0.0
2025-09-01,37.396.759/0001-45,CLASSES - FIF,,779136.03,1.08285605,773360.77,0.0,0.0
2025-11-04,26.277.595/0001-10,CLASSES - FIF,,124084940.91,2.2540153,123734920.45,0.0,0.0
2025-10-17,41.776.664/0001-24,CLASSES - FIF,,16415884.96,1.4871691,16409622.54,0.0,0.0
2025-07-23,32.138.843/0001-45,CLASSES - FIF,,254080379.57,1.7995156,254054821.21,0.0,0.0
2025-12-08,61.803.239/0001-94,CLASSES - FIF,,61389803.03,1.056538179602,60867232.62,0.0,0.0
2025-09-15,53.444.176/0001-07,CLASSES - FIF,,188066522.15,1.1922933,184966707.36,729000.0,0.0
2026-04-29,62.831.836/0001-95,CLASSES - FIF,,8376121.64,10.5687912,8376626.92,0.0,0.0
2026-03-18,17.759.357/0001-50,CLASSES - FIF,,294859523.14,33.2238731,294885507.78,0.0,0.0
2025-11-26,54.794.954/0001-42,CLASSES - FIF,,56149593.42,11.2887354,56145177.66,0.0,0.0
2025-07-11,51.729.675/0001-07,CLASSES - FIF,,33610787.31,1615.44013113,33601800.87,0.0,0.0
2026-04-20,52.596.959/0001-35,CLASSES - FIF,,100039791.61,1.27812834,100038213.3,0.0,0.0
2025-10-09,39.800.501/0001-98,CLASSES - FIF,,4838362.97,1.4972547,4804889.32,25.0,0.0
2025-08-25,55.052.709/0001-22,CLASSES - FIF,,63428110.21,1.04414851,63427394.8,0.0,0.0
2026-02-06,23.742.733/0001-05,CLASSES - FIF,,1047615.6,278.76369445,1047550.78,0.0,0.0
2025-11-26,16.899.113/0001-00,CLASSES - FIF,,63629055.23,3.5077934,63606811.12,0.0,0.0
2025-12-22,28.951.331/0001-26,CLASSES - FIF,,170528761.41,5.9813098,170478532.09,0.0,0.0
2025-06-26,42.402.063/0001-14,CLASSES - FIF,,36580999.52,1.37846324,48332465.54,738.65,530017.57
2026-02-19,08.822.067/0001-13,CLASSES - FIF,,189322836.42,38.528442,189294711.2,0.0,0.0
2026-05-13,54.410.202/0001-30,CLASSES - FIF,,20836576.03,1.292578891792,20846479.54,0.0,0.0
2026-03-12,14.843.235/0001-50,CLASSES - FIF,,36937084.24,0.3053198,36914223.16,0.0,0.0
2026-05-13,60.828.077/0001-86,CLASSES - FIF,,44910082.99,10.9047498,44843427.71,94800.0,0.0
2026-03-05,45.063.855/0001-08,CLASSES - FIF,,364419788.13,155.665002,365411432.37,0.0,1592195.35
2025-11-14,13.077.496/0001-43,CLASSES - FIF,,13609392.28,3.988206,13704685.33,0.0,0.0
2025-11-14,61.817.765/0001-03,CLASSES - FIF,,7446898.68,1.0515577,7360904.49,0.0,0.0
2025-06-02,44.434.841/0001-82,CLASSES - FIF,,20391642.76,1.42376236,20164751.0,0.0,0.0
2025-09-01,49.947.453/0001-19,CLASSES - FIF,,377336565.83,705.81149488,377336565.83,0.0,0.0
2025-07-09,30.492.952/0001-30,CLASSES - FIF,,32897680.54,120.6197981,32963552.82,0.0,0.0
2026-05-13,67.845.909/0001-11,CLASSES - FIF,,20080649.07,22.9642225,20071888.56,0.0,0.0
2025-10-10,09.591.992/0001-43,CLASSES - FIF,,112118544.86,4.647710396781,112109397.92,0.0,0.0
2025-09-02,39.566.623/0001-61,CLASSES - FIF,,43584295.8,12.334064,43634459.48,0.0,0.0
2025-09-08,53.181.026/0001-40,CLASSES - FIF,,63764871.09,1.49391164,63825811.53,0.0,0.0
2025-09-25,02.934.463/0001-56,CLASSES - FIF,,133273117.53,1020.2263438,133140023.8,0.0,74420.76
2026-02-09,59.385.830/0001-27,CLASSES - FIF,,7066512.6,1.13459387,7014229.01,0.0,0.0
2026-01-20,35.174.956/0001-94,CLASSES - FIF,,64857782.29,1.431068,64859514.84,0.0,0.0
2025-08-19,09.272.872/0001-83,CLASSES - FIF,,1029629744.0,2.96306,1029552206.92,249913.86,671923.13
2026-05-07,42.747.387/0001-94,CLASSES - FIF,,388916259.08,1.8106672,387976613.89,0.0,682000.0
2025-12-02,54.700.051/0001-55,CLASSES - FIF,,25762701.26,1.2625371,25764080.84,0.0,0.0
2026-05-05,42.043.741/0001-08,CLASSES - FIF,,37972929.11,0.43010087,37939197.39,0.0,0.0
2025-07-04,43.403.973/0001-84,CLASSES - FIF,,36768822.96,1.328921,36763885.86,0.0,0.0
2026-05-20,57.829.025/0001-10,CLASSES - FIF,CVILQ1777042735,28720009.96,125.6268029,28719101.67,0.0,0.0
2026-01-27,58.149.159/0001-52,CLASSES - FIF,,252651704.12,1.121159,252653993.31,0.0,0.0
2025-12-01,28.516.010/0001-01,CLASSES - FIF,,1534623825.21,3.8574812,1530426057.21,2187099.13,1992080.43
2025-08-20,19.445.241/0001-72,CLASSES - FIF,,42595343.14,2.9387486,42618057.05,0.0,0.0
2026-05-28,37.320.831/0001-50,CLASSES - FIF,,66858449.25,1.7026281,66870287.97,0.0,0.0
2026-02-11,31.007.967/0001-29,CLASSES - FIF,,9858529.06,1.7017856,9852092.25,0.0,0.0
2026-01-26,58.493.740/0001-97,CLASSES - FIF,,41967535.4,1.38004381,41945339.89,0.0,0.0
2025-09-03,37.099.054/0001-66,CLASSES - FIF,,65497952.16,1.0719811,65510272.16,0.0,0.0
2025-06-09,31.533.583/0001-40,CLASSES - FIF,,11570551.51,1.99668553,12318590.88,0.0,0.0
2025-08-27,52.087.714/0001-82,CLASSES - FIF,,3361301.35,1.1391798,3361912.57,0.0,0.0
2025-09-17,28.558.361/0001-77,CLASSES - FIF,,72178396.31,152.4889992,72167745.29,0.0,0.0
2025-09-09,54.585.181/0001-94,CLASSES - FIF,,294042824.17,1.28491095,301672753.81,0.0,0.0
2025-11-05,44.614.111/0001-63,CLASSES - FIF,,67042897.84,1.6462669,65633691.6,0.0,0.0
2025-07-21,45.645.218/0001-31,CLASSES - FIF,,15059138.41,108.93295263,14896868.85,892.94,8223.36
2026-03-12,52.810.847/0001-35,CLASSES - FIF,,23159456.85,1.264661,23193092.44,0.0,0.0
2026-04-16,58.826.286/0001-49,CLASSES - FIF,,10476588.83,1.399609752825,10471405.57,0.0,0.0
2025-08-25,60.323.537/0001-14,CLASSES - FIF,,39061576.18,1.003683,39116740.57,0.0,0.0
2025-09-19,54.235.352/0001-55,CLASSES - FIF,,6228435.0,0.990184730525,6236167.17,0.0,0.0
2026-02-04,33.346.551/0001-60,CLASSES - FIF,,31373339.16,1.3148172,31357980.91,0.0,0.0
2025-12-08,36.821.794/0001-00,CLASSES - FIF,,121483506.03,1479.4941971,121490213.31,0.0,0.0
2026-04-17,54.748.071/0001-04,CLASSES - FIF,,36823176.95,75.466832,36821711.41,0.0,0.0
2026-02-24,00.849.567/0001-37,CLASSES - FIF,,72975888.51,142722.8582118,72965823.14,0.0,0.0
2025-08-11,44.027.426/0001-04,CLASSES - FIF,,2122283.33,1.3718854,2126979.9,0.0,0.0
2025-10-24,36.347.678/0001-92,CLASSES - FIF,,101191416.33,26.976653,101182454.76,165493.34,153225.28
2026-05-08,12.282.747/0001-69,CLASSES - FIF,,209456256.01,454.33062246,208959952.74,0.0,73759.81
2026-03-16,34.246.418/0001-03,CLASSES - FIF,,40858216.42,2.3478215,40848501.05,0.0,0.0
2025-08-08,17.335.645/0001-88,CLASSES - FIF,,199954398.09,4.5429789,199710992.3,0.0,74380.75
2025-07-03,21.053.181/0001-94,CLASSES - FIF,,134559945.98,2.7810416,134530273.77,0.0,0.0
2025-10-21,09.572.489/0001-40,CLASSES - FIF,,83844663.82,318.4609317,83830294.79,0.0,0.0
2025-06-20,34.172.515/0001-90,CLASSES - FIF,,4706244.32,0.2503677,4762469.61,0.0,0.0
2025-12-29,28.254.925/0001-88,CLASSES - FIF,,251884973.88,2.4178253,251897469.4,0.0,0.0
2025-10-30,45.598.564/0001-06,CLASSES - FIF,,4172969.7,10.696875,4206560.31,0.0,16318.99
2026-04-20,22.791.154/0001-81,CLASSES - FIF,,57995909.18,2.195356,57932854.96,0.0,0.0
2026-02-20,03.308.718/0001-38,CLASSES - FIF,,269567205.57,7.690499322,269539909.83,1545.86,1690125.08
2025-11-03,32.710.503/0001-47,CLASSES - FIF,,9389534.03,1.2948886,9375989.68,0.0,0.0
2025-06-23,57.744.175/0001-20,CLASSES - FIF,,25414578.69,10.5012264,25406835.39,0.0,0.0
2026-01-08,42.902.299/0001-10,CLASSES - FIF,,14168147.65,1.9505888,14144420.08,0.0,0.0
2025-11-24,07.664.177/0001-31,CLASSES - FIF,,33807948.57,5.9688575,33878473.26,0.0,0.0
2025-10-08,35.617.395/0001-50,CLASSES - FIF,,23312458.11,1.497102,23308923.59,0.0,0.0
2026-01-20,50.693.321/0001-97,CLASSES - FIF,,42175893.81,1.2341713,43769281.76,14446.74,224.73
2026-05-11,34.369.940/0001-74,CLASSES - FIF,,6901219.56,8.14945399,6880220.31,0.0,0.0
2026-04-20,21.407.385/0001-86,CLASSES - FIF,,3074955570.53,28.79069,3072823678.07,5672202.75,1156193.73
2025-06-30,19.669.774/0001-38,CLASSES - FIF,,1957635244.48,0.8554019,1968306658.85,0.0,0.0
2026-05-05,64.113.409/0001-05,CLASSES - FIF,,76919712.62,10.1973926,76776898.81,0.0,0.0
2025-07-02,26.803.172/0001-97,CLASSES - FIF,,55264677.13,1.93694407,55276859.69,0.0,0.0
2025-12-12,51.247.291/0001-58,CLASSES - FIF,,114597181.68,809.0171758,114563158.47,29200000.0,0.0
2025-07-17,36.966.636/0001-30,CLASSES - FIF,,44066214.72,23.1319571,43941316.28,209598.46,63496.4
2025-09-01,40.962.876/0001-33,CLASSES - FIF,,16009862.08,0.98838465,18042528.47,0.0,0.0
2025-09-29,58.108.799/0001-14,CLASSES - FIF,,26647695.39,11.4163331,26699113.99,0.0,0.0
2025-12-03,36.656.777/0001-56,CLASSES - FIF,,147045019.48,1.7262786,146931933.73,0.0,3825000.0
2025-11-14,51.495.548/0001-90,CLASSES - FIF,,136729123.95,1.4587721,137311793.27,0.0,1000000.0
2025-08-13,41.866.348/0001-43,CLASSES - FIF,,318712895.23,1.51366398,318683513.56,5879.28,2421705.43
2025-11-14,52.084.663/0001-35,CLASSES - FIF,,8398769.83,122.4322382,8392040.36,0.0,0.0
2026-04-17,35.820.534/0001-49,CLASSES - FIF,,17876034.49,1.1587842,17868634.01,0.0,0.0
2025-12-30,15.166.133/0001-00,CLASSES - FIF,,35880730.92,2.9992567,35872341.66,0.0,0.0
2025-10-08,44.428.806/0001-50,CLASSES - FIF,,151170720.2,1502.83310875,148944466.88,0.0,0.0
2026-01-02,57.776.123/0001-36,CLASSES - FIF,,176599883.67,1.2241212,176582446.6,0.0,0.0
2026-03-10,51.180.451/0001-99,CLASSES - FIF,,9972604.67,1.37071038,10011849.54,0.0,0.0
2026-02-12,50.799.566/0001-01,CLASSES - FIF,,177319267.86,136.41424784709,179053108.04,0.0,0.0
2026-03-17,46.040.998/0001-59,CLASSES - FIF,,5699119.71,155.5221684,5703647.25,166.36,5751.33
2025-06-26,34.633.510/0001-18,CLASSES - FIF,,1577950634.8,101.7592758,1576459483.65,0.0,0.0
2025-08-21,37.069.932/0001-09,CLASSES - FIF,,4410042.56,15.2149451,4398143.09,0.0,0.0
2025-08-18,37.204.754/0001-73,CLASSES - FIF,,2230188.17,8.7529756,2234009.72,0.0,0.0
2026-03-17,38.281.397/0001-00,CLASSES - FIF,,11585678.55,1.41744783,11532818.7,0.0,0.0
2025-08-26,47.564.734/0001-67,CLASSES - FIF,,4644152499.76,1.4197245,4642359582.04,8351609.48,3170495.01
2025-08-01,44.371.717/0001-15,CLASSES - FIF,,17491202.96,1.5267225,17477863.45,0.0,0.0
2026-03-24,06.051.151/0001-55,CLASSES - FIF,,211953185.34,3.8943435,211273125.75,1114889.71,279795.33
2025-08-12,35.712.313/0001-57,CLASSES - FIF,,6292555.2,160.768512,6307236.49,0.0,10000.0
2026-01-07,53.965.405/0001-20,CLASSES - FIF,,1165759471.52,12.8300667,1162762881.38,87412.93,241100.0
2026-01-14,04.889.791/0001-03,CLASSES - FIF,,158752920.62,478.1036673,163362742.4,0.0,0.0
2026-02-11,71.586.432/0001-74,CLASSES - FIF,,4351489455.48,1712.3400407,4352849800.59,2335615.42,331177.03
2025-06-18,37.405.187/0001-13,CLASSES - FIF,,3060503860.99,1.59973129,3060508055.03,41447.98,0.0
2026-02-26,38.439.950/0001-90,CLASSES - FIF,,151595532.81,1.5877228,151587926.83,0.0,0.0
2025-12-30,34.660.587/0001-87,CLASSES - FIF,,10250892.33,1.4296252,10223113.89,7923.51,0.0
2026-02-03,32.398.423/0001-06,CLASSES - FIF,,1292547022.12,82.344584,1290794747.52,0.0,0.0
2026-03-11,22.918.388/0001-47,CLASSES - FIF,,98543940.62,165.10349634,98556080.77,0.0,0.0
2025-07-30,29.010.914/0001-15,CLASSES - FIF,,15402198.04,0.3103968,6996400.66,0.0,0.0
2026-02-05,09.592.010/0001-38,CLASSES - FIF,,30968114.49,4.57923052,30970663.99,0.0,0.0
2025-08-15,61.604.504/0001-05,CLASSES - FIF,,2641536.75,96.413879884847,2639656.25,0.0,0.0
2025-10-29,36.775.982/0001-30,CLASSES - FIF,,645861065.17,0.5930376,602995122.18,0.0,0.0
2026-04-07,29.942.200/0001-45,CLASSES - FIF,,240605928.27,17.825019,240191800.99,0.0,0.0
2026-02-05,19.674.735/0001-29,CLASSES - FIF,,36064236.73,2.97895,36052368.03,0.0,0.0
2026-05-05,53.623.218/0001-69,CLASSES - FIF,,25124622.69,1.126881,25134542.95,0.0,0.0
2025-11-04,53.213.604/0001-82,CLASSES - FIF,,110752313.91,1.2194898,110743505.28,0.0,0.0
2025-06-09,03.381.437/0001-00,CLASSES - FIF,,62601702.41,367.4524577,62591998.78,0.0,0.0
2025-10-28,57.376.385/0001-03,CLASSES - FIF,,12048616.8,1.1157854,12028651.39,0.0,0.0
2026-04-16,43.960.245/0001-73,CLASSES - FIF,,68635610.61,1.849734007805,97052784.67,0.0,2426083.83
2026-01-06,57.681.558/0001-05,CLASSES - FIF,,5210858.56,1.159856293561,5215218.74,0.0,0.0
2025-08-19,12.610.613/0001-20,CLASSES - FIF,,52831000.75,322.55067793,52816662.43,4386.87,0.0
2026-01-16,46.391.625/0001-22,CLASSES - FIF,,9031621.31,1.6703963,9034812.28,0.0,0.0
2026-04-07,39.354.762/0001-21,CLASSES - FIF,,396958502.37,1.65191028,393671760.92,538464.01,2154249.18
2026-05-12,21.053.545/0001-36,CLASSES - FIF,,19452697.13,2.1530999,19455715.91,0.0,0.0
2025-08-05,57.280.468/0001-02,CLASSES - FIF,,93364169.62,1.0375537,93379838.84,0.0,0.0
2025-12-30,40.830.170/0001-18,CLASSES - FIF,,9887449.9,1.2586965,9920768.95,0.0,0.0
2025-08-18,31.964.487/0001-56,CLASSES - FIF,,53047907.93,1.8094924,52493593.78,4010.2,6775.73
2025-08-15,08.058.757/0001-48,CLASSES - FIF,,156667351.77,635.301513,159000952.56,38757.0,7243.2
2025-11-24,54.680.537/0001-79,CLASSES - FIF,,14023750.05,1.176330323606,14023949.56,0.0,1020.0
2026-05-04,21.888.723/0001-49,CLASSES - FIF,,3234267459.16,26.049009,3234173333.12,1125205.93,4567227.87
2025-10-30,21.329.190/0001-65,CLASSES - FIF,,104345405.32,3.06613329,104354355.14,0.0,0.0
2025-07-07,41.978.646/0001-25,CLASSES - FIF,,46522444.44,1.043412,46526210.48,0.0,0.0
2025-09-10,35.847.960/0001-76,CLASSES - FIF,,2877671.37,1.4677901,2881923.56,0.0,0.0
2026-04-22,42.479.235/0001-58,CLASSES - FIF,,638507307.9,158.0727405,640664182.85,0.0,0.0
2025-07-02,11.175.755/0001-43,CLASSES - FIF,,2079269.82,7.53599,2082180.72,0.0,0.0
2025-11-12,53.971.385/0001-09,CLASSES - FIF,,22677560.57,112.619897,22523979.4,0.0,0.0
2025-12-05,61.926.290/0001-93,CLASSES - FIF,,64258932.85,0.892768,64428011.49,0.0,0.0
2025-12-09,26.751.304/0001-84,CLASSES - FIF,,7453309.5,2.201398019,7416991.2,0.0,0.0
2026-02-12,32.708.233/0001-30,CLASSES - FIF,,15369366.44,1.0375882,15357088.17,0.0,0.0
2025-12-19,42.865.356/0001-38,CLASSES - FIF,,59994465.24,1.5982339,59999107.64,0.0,0.0
2025-09-18,36.965.294/0001-33,CLASSES - FIF,,9117199.98,101.801283,9126498.48,0.0,113378.67
2026-05-18,32.921.740/0001-57,CLASSES - FIF,,17781789.26,1.609388,17938659.01,0.0,0.0
2025-07-02,01.111.801/0001-97,CLASSES - FIF,,1108716900.06,46.687997,1108743952.21,0.0,0.0
2025-10-07,20.468.793/0001-85,CLASSES - FIF,,17938342.84,2.8523761,17938700.47,0.0,0.0
2026-03-12,57.341.650/0001-18,CLASSES - FIF,,73472500.39,1.191413,73645472.42,0.0,0.0
2025-10-27,40.345.870/0001-17,CLASSES - FIF,,2133197.45,8.441355,2172846.04,0.0,496.59
2026-03-24,64.144.216/0001-03,CLASSES - FIF,BX5501766531682,8525124.45,0.977998393148,8520907.97,0.0,0.0
2025-07-25,23.611.275/0001-67,CLASSES - FIF,,43688219.77,1.019762,43681695.84,0.0,0.0
2025-09-16,49.843.141/0001-65,CLASSES - FIF,,228562947.83,133.202803,228461162.0,0.0,0.0
2025-10-17,42.847.413/0001-56,CLASSES - FIF,,34530912.1,0.6173954,34534405.62,0.0,0.0
2025-10-02,57.745.265/0001-36,CLASSES - FIF,,13402285.23,11.1418675,13282973.19,0.0,0.0
2025-08-20,21.724.028/0001-41,CLASSES - FIF,,46784140.36,1.2787216,46772317.32,0.0,0.0
2026-04-16,32.754.982/0001-01,CLASSES - FIF,,196987268.28,1.5000968,195328159.7,0.0,0.0
2025-10-13,09.525.418/0001-97,CLASSES - FIF,,258387713.57,4.38213788,258367884.76,0.0,0.0
2026-02-18,20.977.513/0001-64,CLASSES - FIF,,29481738.69,28.8524293,29473921.36,0.0,0.0
2025-11-13,36.863.176/0001-14,CLASSES - FIF,,18638272.12,1.529018,18632613.73,0.0,0.0
2025-09-11,08.702.647/0001-77,CLASSES - FIF,,1956552.56,10.419078,1959859.21,0.0,0.0
2025-11-12,08.927.292/0001-14,CLASSES - FIF,,80842846.51,44.449369,80897603.17,0.0,52626.45
2026-01-09,55.670.650/0001-36,CLASSES - FIF,,36161113.39,1338.19680352,36159631.65,0.0,0.0
2026-01-08,57.445.402/0001-17,CLASSES - FIF,,7976594.39,1.07302821,7976298.26,0.0,0.0
2026-02-10,34.633.424/0001-05,CLASSES - FIF,,108708541.52,2.0047801,107430580.6,0.0,534998.72
2025-08-14,41.680.991/0001-88,CLASSES - FIF,,1353074.68,0.7883841,1367951.78,0.0,0.0
2025-06-11,39.913.648/0001-94,CLASSES - FIF,,9889105.45,1.4523677,9891944.86,0.0,0.0
2025-12-10,60.760.382/0001-83,CLASSES - FIF,,3825552.09,1.011389897624,3824287.49,0.0,0.0
2025-10-30,36.233.973/0001-18,CLASSES - FIF,,2226507100.02,16.8331128,2225069046.43,117824.22,1408300.0
2025-08-26,09.013.472/0001-53,CLASSES - FIF,,180533347.63,6.0034295,180508985.24,0.0,0.0
2025-07-21,47.350.604/0001-21,CLASSES - FIF,,10400661.79,1.2564335,10402983.76,201.0,0.0
2025-12-03,42.562.353/0001-25,CLASSES - FIF,,632117515.74,1.3248607,632115279.17,0.0,3500000.0
2025-10-01,41.733.892/0001-17,CLASSES - FIF,,21409132.57,1.4569487,21453446.06,0.0,0.0
